,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature
1,13.0,10.0,0.1283407085496466,0.01649735313683992,2.0,10000.0,0.0,0.00035087719298245617,3.0,25.0,2.0,64.0,20.0,500.0,146.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s146l64L20T500N100_c2_parameters.csv,c2
1,15.180153794135224,12.062764409642682,0.03291043989853043,0.029412585291788754,268.0,10000.0,0.0,0.00035087719298245617,1.0,552.0,2.0,64.0,30.0,10000.0,593.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s593l64L30T10000N100000_c1_parameters.csv,c1
1,29.8613451249203,19.2888023227587,0.04278570006389002,0.014091442863787301,388.0,2197.2,15222330.959999997,0.00035087719298245617,0.0,692.0,2.0,64.0,10.0,10000.0,84.0,-0.05848217915695386,10.0,1.0,1.0,two_depletion_nutrient_B_s84l64L10T10000N10_c2_parameters.csv,c2
1,13.0,10.0,0.11582781366224802,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,16.0,2.0,64.0,20.0,1000.0,63.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s63l64L20T1000N10_c2_parameters.csv,c2
1,13.0,10.0,0.12449641345880838,0.01815978343628764,2.0,10000.0,0.0,0.00035087719298245617,2.0,21.0,2.0,64.0,10.0,500.0,489.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s489l64L10T500N100000_c1_parameters.csv,c1
1,14.472290342256052,10.22238204268318,0.1078470797134026,0.013658897452743728,8.0,10000.0,0.0,0.00035087719298245617,0.0,39.0,2.0,64.0,10.0,1000.0,49.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s49l64L10T1000N10_c2_parameters.csv,c2
1,23.035229602959877,12.149008643484265,0.0313175272025149,0.008100786264552198,320.0,209.0,5946.6,0.00035087719298245617,0.0,757.0,2.0,64.0,10.0,10000.0,449.0,4.798014866265476,10000.0,1.0,1.0,two_depletion_nutrient_B_s449l64L10T10000N10000_c1_parameters.csv,c1
1,11.568759299557954,10.0,0.10238206595509211,0.01564986144756275,4.0,10000.0,0.0,0.00035087719298245617,5.0,37.0,2.0,64.0,10.0,500.0,129.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s129l64L10T500N100_c1_parameters.csv,c1
1,13.0,10.0,0.12219643383923241,0.01766702041166214,4.0,9012.9,8769297.690000001,0.00035087719298245617,2.0,40.0,2.0,64.0,10.0,1000.0,162.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s162l64L10T1000N100_c2_parameters.csv,c2
1,11.970840225645931,10.0,0.1187746418091841,0.01699666071381407,4.0,10000.0,0.0,0.00035087719298245617,2.0,33.0,2.0,64.0,15.0,1000.0,295.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s295l64L15T1000N1000_c1_parameters.csv,c1
1,13.0,9.076801822247084,0.13228829687830307,0.0197569669645365,4.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,15.0,1000.0,418.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s418l64L15T1000N10000_c2_parameters.csv,c2
1,13.0,10.0,0.11325393259137922,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,39.0,2.0,64.0,15.0,500.0,259.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s259l64L15T500N1000_c2_parameters.csv,c2
1,3.7653078775230227,9.834001242514153,0.03200172239955758,0.0272041690028349,103.0,10000.0,0.0,0.00035087719298245617,1.0,419.0,2.0,64.0,10.0,10000.0,322.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s322l64L10T10000N1000_c1_parameters.csv,c1
1,10.793257529941334,11.223029952386769,0.15,0.0239328998306457,6.0,10000.0,0.0,0.00035087719298245617,1.0,96.0,2.0,64.0,10.0,1000.0,407.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s407l64L10T1000N10000_c2_parameters.csv,c2
1,13.0,8.876941811151841,0.11979259714912227,0.016217469605128904,4.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,30.0,1000.0,190.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s190l64L30T1000N100_c1_parameters.csv,c1
1,11.353243932865922,10.0,0.15,0.021539986521554536,3.0,8016.8,15732368.160000002,0.00035087719298245617,3.0,19.0,2.0,64.0,20.0,500.0,140.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s140l64L20T500N100_c2_parameters.csv,c2
1,8.986185441219654,48.85677622479777,0.08272771888010935,0.07031627781794139,335.0,10000.0,0.0,0.00035087719298245617,3.0,835.0,2.0,64.0,15.0,10000.0,218.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s218l64L15T10000N100_c2_parameters.csv,c2
1,11.747671633628773,9.118629026799107,0.15,0.020974962957422873,6.0,8012.3,15803806.410000002,0.00035087719298245617,2.0,29.0,2.0,64.0,10.0,500.0,366.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s366l64L10T500N10000_c2_parameters.csv,c2
1,15.158835738085594,10.0,0.1155743540151811,0.017674307491785595,6.0,10000.0,0.0,0.00035087719298245617,2.0,19.0,2.0,64.0,15.0,1000.0,531.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s531l64L15T1000N100000_c2_parameters.csv,c2
1,14.7004266248345,11.516159686018318,0.13113898532241905,0.018760043907295496,6.0,10000.0,0.0,0.00035087719298245617,1.0,29.0,2.0,64.0,10.0,1000.0,166.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s166l64L10T1000N100_c2_parameters.csv,c2
1,15.483636406834949,9.465934244186645,0.1328958317452483,0.020870244493888898,10.0,10000.0,0.0,0.00035087719298245617,1.0,41.0,2.0,64.0,30.0,1000.0,75.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s75l64L30T1000N10_c1_parameters.csv,c1
1,7.609268555361131,6.744544002682542,0.04156864654853432,0.049746302448931426,213.0,10000.0,0.0,0.00035087719298245617,7.0,873.0,2.0,64.0,10.0,10000.0,207.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s207l64L10T10000N100_c1_parameters.csv,c1
1,13.0,10.593350272362738,0.1308949701417113,0.020164246660084113,4.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,30.0,1000.0,311.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s311l64L30T1000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.12228805849221105,0.017722989051737657,4.0,10000.0,0.0,0.00035087719298245617,1.0,23.0,2.0,64.0,20.0,500.0,386.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s386l64L20T500N10000_c1_parameters.csv,c1
1,15.747005142031584,9.016110859546323,0.13618990791907085,0.020939947487142528,6.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,15.0,1000.0,175.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s175l64L15T1000N100_c2_parameters.csv,c2
1,13.0,8.016078196003667,0.13290281224919384,0.018182110036680188,5.0,9004.8,8913807.36,0.00035087719298245617,2.0,47.0,2.0,64.0,20.0,1000.0,424.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s424l64L20T1000N10000_c2_parameters.csv,c2
1,20.399875991408553,19.836385592592066,0.06142382022613702,0.018323998091398386,363.0,1377.8,8336756.160000001,0.00035087719298245617,10.0,918.0,2.0,64.0,20.0,10000.0,465.0,0.1608333333333576,10000.0,1.0,1.0,two_depletion_nutrient_B_s465l64L20T10000N10000_c2_parameters.csv,c2
1,13.0,8.647925906560717,0.11509354314625178,0.017984235794486637,5.0,10000.0,0.0,0.00035087719298245617,1.0,27.0,2.0,64.0,10.0,1000.0,48.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s48l64L10T1000N10_c2_parameters.csv,c2
1,15.336397676967312,12.024258464468287,0.12557910609872155,0.01935708834799542,8.0,10000.0,0.0,0.00035087719298245617,1.0,43.0,2.0,64.0,20.0,1000.0,542.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s542l64L20T1000N100000_c2_parameters.csv,c2
1,14.507816162555807,10.0,0.12356037439186565,0.01520247489813564,6.0,10000.0,0.0,0.00035087719298245617,2.0,44.0,2.0,64.0,30.0,500.0,395.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s395l64L30T500N10000_c2_parameters.csv,c2
1,15.615064494179904,8.582820061694527,0.07506008510136572,0.01134381971293912,287.0,330.5,4900.85,0.00035087719298245617,0.0,846.0,2.0,64.0,15.0,10000.0,579.0,-0.3693333333321789,100000.0,1.0,1.0,two_depletion_nutrient_B_s579l64L15T10000N100000_c1_parameters.csv,c1
1,13.0,10.0,0.15,0.022037032709638207,2.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,10.0,500.0,361.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s361l64L10T500N10000_c2_parameters.csv,c2
1,16.077341278448724,10.0,0.15,0.023801080578507022,5.0,10000.0,0.0,0.00035087719298245617,1.0,102.0,2.0,64.0,20.0,1000.0,305.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s305l64L20T1000N1000_c2_parameters.csv,c2
1,54.719217414530746,9.091416207008475,0.06796001116370921,0.03268064588975954,203.0,158.5,512.45,0.00035087719298245617,0.0,768.0,2.0,64.0,10.0,10000.0,209.0,-0.12049999999999272,100.0,1.0,1.0,two_depletion_nutrient_B_s209l64L10T10000N100_c1_parameters.csv,c1
1,11.698729445081838,9.527423517636919,0.12911380228753502,0.017904940388468737,7.0,10000.0,0.0,0.00035087719298245617,1.0,34.0,2.0,64.0,10.0,500.0,248.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s248l64L10T500N1000_c1_parameters.csv,c1
1,15.738828615035635,10.0,0.09885525350806204,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,21.0,2.0,64.0,10.0,1000.0,165.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s165l64L10T1000N100_c2_parameters.csv,c2
1,6.967369447803103,9.28477058881083,0.04269690117293058,0.03739546822638582,216.0,10000.0,0.0,0.00035087719298245617,5.0,497.0,2.0,64.0,20.0,10000.0,106.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s106l64L20T10000N10_c2_parameters.csv,c2
1,10.22905241802516,5.133224560931466,0.1162405204045275,0.025771804908120206,119.0,150.1,676.6899999999999,0.00035087719298245617,0.0,601.0,2.0,64.0,10.0,10000.0,82.0,13.918259948380182,10.0,1.0,1.0,two_depletion_nutrient_B_s82l64L10T10000N10_c1_parameters.csv,c1
1,9.039647182288848,30.205139780657312,0.03958480707013051,0.03880052115967296,208.0,10000.0,0.0,0.00035087719298245617,0.0,1185.0,2.0,64.0,20.0,10000.0,225.0,-16.522500000000036,100.0,1.0,1.0,two_depletion_nutrient_B_s225l64L20T10000N100_c2_parameters.csv,c2
1,11.527945678686283,12.192174666664316,0.13306701754765232,0.0203752955804112,6.0,10000.0,0.0,0.00035087719298245617,1.0,36.0,2.0,64.0,15.0,1000.0,294.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s294l64L15T1000N1000_c1_parameters.csv,c1
1,10.771056223076148,21.277903987892863,0.020090375049458604,0.009924719258042123,257.0,3227.4,13744488.24,0.00035087719298245617,0.0,694.0,2.0,64.0,15.0,10000.0,99.0,0.07139158728659822,10.0,1.0,1.0,two_depletion_nutrient_B_s99l64L15T10000N10_c2_parameters.csv,c2
1,13.467916994283238,6.075499368978114,0.06345621410992318,0.05387339465435513,260.0,1017.8,1255818.3599999999,0.00035087719298245617,0.0,609.0,2.0,64.0,20.0,10000.0,105.0,6.460500534759376,10.0,1.0,1.0,two_depletion_nutrient_B_s105l64L20T10000N10_c1_parameters.csv,c1
1,6.333359342735745,4.767756776836327,0.062351729735962244,0.02494207477405905,338.0,10000.0,0.0,0.00035087719298245617,0.0,1052.0,2.0,64.0,20.0,10000.0,346.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s346l64L20T10000N1000_c2_parameters.csv,c2
1,13.0,10.929554823631856,0.13214686228179776,0.017648400134949862,5.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,10.0,500.0,361.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s361l64L10T500N10000_c1_parameters.csv,c1
1,13.0,9.386018798628719,0.12107434921680589,0.016224719935228168,5.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,10.0,1000.0,40.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s40l64L10T1000N10_c1_parameters.csv,c1
1,13.0,11.929366794140837,0.11092017664589862,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,20.0,2.0,64.0,20.0,500.0,145.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s145l64L20T500N100_c2_parameters.csv,c2
1,13.0,10.0,0.12858955133049477,0.01734701134782172,2.0,10000.0,0.0,0.00035087719298245617,3.0,19.0,2.0,64.0,20.0,500.0,140.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s140l64L20T500N100_c1_parameters.csv,c1
1,13.0,10.0,0.1232270870984067,0.016828480501974462,3.0,10000.0,0.0,0.00035087719298245617,1.0,40.0,2.0,64.0,10.0,500.0,360.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s360l64L10T500N10000_c1_parameters.csv,c1
1,13.953007650652772,8.322367712694822,0.10963552697449441,0.016780865736395367,7.0,10000.0,0.0,0.00035087719298245617,3.0,44.0,2.0,64.0,20.0,1000.0,183.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s183l64L20T1000N100_c1_parameters.csv,c1
1,13.0,10.0,0.12561824096501595,0.01756818651841309,3.0,10000.0,0.0,0.00035087719298245617,1.0,27.0,2.0,64.0,15.0,500.0,254.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s254l64L15T500N1000_c2_parameters.csv,c2
1,6.766111594975757,15.977089822900693,0.04277131261880162,0.03730520721463883,173.0,10000.0,0.0,0.00035087719298245617,0.0,997.0,2.0,64.0,20.0,10000.0,221.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s221l64L20T10000N100_c2_parameters.csv,c2
1,10.770353303704452,6.910410643913237,0.1329491021760541,0.016899208683764134,6.0,9003.8,8931729.959999999,0.00035087719298245617,1.0,29.0,2.0,64.0,30.0,500.0,271.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s271l64L30T500N1000_c1_parameters.csv,c1
1,14.914754359491562,11.216976058923317,0.1313156353354457,0.018319079844055616,6.0,10000.0,0.0,0.00035087719298245617,1.0,36.0,2.0,64.0,10.0,500.0,127.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s127l64L10T500N100_c1_parameters.csv,c1
1,8.789311176008601,3.4918983684648772,0.015561786261907422,0.00770948834655556,484.0,10000.0,0.0,0.00035087719298245617,0.0,1159.0,2.0,64.0,15.0,10000.0,216.0,4.547473508864641e-13,100.0,1.0,1.0,two_depletion_nutrient_B_s216l64L15T10000N100_c2_parameters.csv,c2
1,11.34154276029608,10.0,0.13151106805603197,0.0178742889020853,4.0,9005.6,8899482.24,0.00035087719298245617,1.0,36.0,2.0,64.0,20.0,1000.0,308.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s308l64L20T1000N1000_c2_parameters.csv,c2
1,10.35145200225362,14.027953436751286,0.04805829006795472,0.025233645468070796,176.0,9219.6,2775658.44,0.00035087719298245617,4.0,526.0,2.0,64.0,30.0,10000.0,359.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s359l64L30T10000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.15,0.023706381062766232,3.0,10000.0,0.0,0.00035087719298245617,1.0,16.0,2.0,64.0,15.0,500.0,14.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s14l64L15T500N10_c2_parameters.csv,c2
1,9.453433713795905,10.0,0.12949517267763147,0.017064653605109083,5.0,7019.4,20729281.44,0.00035087719298245617,10.0,52.0,2.0,64.0,20.0,1000.0,66.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s66l64L20T1000N10_c1_parameters.csv,c1
1,12.074528092302538,10.809451258125335,0.10940544139329195,0.016426388665263955,8.0,10000.0,0.0,0.00035087719298245617,1.0,45.0,2.0,64.0,20.0,500.0,381.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s381l64L20T500N10000_c1_parameters.csv,c1
1,11.02596375603359,20.437150752323966,0.03523968918882562,0.03253012765248056,341.0,10000.0,0.0,0.00035087719298245617,14.0,785.0,2.0,64.0,30.0,10000.0,235.0,-4.547473508864641e-13,100.0,1.0,1.0,two_depletion_nutrient_B_s235l64L30T10000N100_c2_parameters.csv,c2
1,13.0,10.13437742893279,0.11629890036800444,0.015,4.0,10000.0,0.0,0.00035087719298245617,2.0,43.0,2.0,64.0,20.0,1000.0,423.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s423l64L20T1000N10000_c2_parameters.csv,c2
1,11.581304895127683,10.059476955710668,0.11517552349356767,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,35.0,2.0,64.0,15.0,1000.0,536.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s536l64L15T1000N100000_c1_parameters.csv,c1
1,12.550174882230566,10.0,0.14643993840638322,0.020981786884181723,8.0,10000.0,0.0,0.00035087719298245617,2.0,44.0,2.0,64.0,30.0,500.0,395.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s395l64L30T500N10000_c1_parameters.csv,c1
1,13.633893855000833,7.063798444399795,0.12786507496960803,0.018639033027429388,12.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,30.0,1000.0,558.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s558l64L30T1000N100000_c1_parameters.csv,c1
1,16.14404101005249,21.3367590491097,0.04230774015745602,0.009474420765029986,294.0,1654.9,7797994.890000001,0.00035087719298245617,0.0,625.0,2.0,64.0,30.0,10000.0,112.0,1.7732337607858426,10.0,1.0,1.0,two_depletion_nutrient_B_s112l64L30T10000N10_c1_parameters.csv,c1
1,13.0,10.29722355162052,0.11832327555173516,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,51.0,2.0,64.0,15.0,500.0,370.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s370l64L15T500N10000_c1_parameters.csv,c1
1,18.022900841472527,8.954842808121638,0.1320689216096835,0.017790269009985538,6.0,10000.0,0.0,0.00035087719298245617,1.0,19.0,2.0,64.0,30.0,500.0,273.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s273l64L30T500N1000_c2_parameters.csv,c2
1,13.0,8.907269118658057,0.1231637729401807,0.0210742912188597,5.0,10000.0,0.0,0.00035087719298245617,0.0,25.0,2.0,64.0,15.0,500.0,11.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s11l64L15T500N10_c1_parameters.csv,c1
1,39.67240778098665,9.797266349757441,0.11388286787920161,0.02985281403000636,366.0,1730.4,8267096.44,0.00035087719298245617,0.0,632.0,2.0,64.0,30.0,10000.0,114.0,-0.06611821540218443,10.0,1.0,1.0,two_depletion_nutrient_B_s114l64L30T10000N10_c1_parameters.csv,c1
1,16.085076680088566,8.486227621159365,0.1332724530542879,0.02090277665059319,9.0,10000.0,0.0,0.00035087719298245617,1.0,80.0,2.0,64.0,15.0,1000.0,415.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s415l64L15T1000N10000_c1_parameters.csv,c1
1,13.0,9.259259655889553,0.13023025814632516,0.016780496895741143,3.0,9004.7,8915598.809999999,0.00035087719298245617,4.0,24.0,2.0,64.0,10.0,500.0,483.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s483l64L10T500N100000_c1_parameters.csv,c1
1,13.018796287314375,8.485464442420435,0.1275631758669823,0.01801786903148401,10.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,10.0,500.0,9.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s9l64L10T500N10_c2_parameters.csv,c2
1,4.614554653939229,22.557996997310095,0.055995321966407455,0.0495809932961941,268.0,10000.0,0.0,0.00035087719298245617,1.0,467.0,2.0,64.0,10.0,10000.0,200.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s200l64L10T10000N100_c2_parameters.csv,c2
1,13.0,9.987730311927411,0.1193282053805129,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,30.0,500.0,156.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s156l64L30T500N100_c1_parameters.csv,c1
1,13.0,9.449300964574316,0.1069065304661814,0.015,5.0,10000.0,0.0,0.00035087719298245617,6.0,28.0,2.0,64.0,20.0,1000.0,68.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s68l64L20T1000N10_c1_parameters.csv,c1
1,15.58060557400346,49.38881532315267,0.07319772551029308,0.048374743964040574,237.0,10000.0,0.0,0.00035087719298245617,6.0,611.0,2.0,64.0,30.0,10000.0,110.0,-12.46108430806089,10.0,1.0,1.0,two_depletion_nutrient_B_s110l64L30T10000N10_c2_parameters.csv,c2
1,14.569333511246514,10.661068065151099,0.12005207016398023,0.017461825336194104,6.0,10000.0,0.0,0.00035087719298245617,1.0,34.0,2.0,64.0,15.0,1000.0,530.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s530l64L15T1000N100000_c2_parameters.csv,c2
1,13.0,10.811527010213526,0.12223669948092823,0.01816419154688532,4.0,10000.0,0.0,0.00035087719298245617,1.0,19.0,2.0,64.0,15.0,1000.0,55.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s55l64L15T1000N10_c2_parameters.csv,c2
1,16.701011909405246,2.5292042273835875,0.03967002016547485,0.009965164054233207,253.0,115.7,276.21000000000004,0.00035087719298245617,132.0,891.0,2.0,64.0,10.0,10000.0,443.0,0.11700681714893335,10000.0,1.0,1.0,two_depletion_nutrient_B_s443l64L10T10000N10000_c2_parameters.csv,c2
1,13.0,10.0,0.11894785076913363,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,32.0,2.0,64.0,20.0,500.0,387.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s387l64L20T500N10000_c1_parameters.csv,c1
1,13.0,9.519582673014554,0.1262894692377922,0.017802412176489934,4.0,10000.0,0.0,0.00035087719298245617,1.0,35.0,2.0,64.0,15.0,500.0,258.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s258l64L15T500N1000_c1_parameters.csv,c1
1,18.376529723293203,3.739126927932386,0.05261677042965214,0.014761787534786379,430.0,116.1,363.09000000000003,0.00035087719298245617,0.0,961.0,2.0,64.0,10.0,10000.0,89.0,-0.08733333333339033,10.0,1.0,1.0,two_depletion_nutrient_B_s89l64L10T10000N10_c2_parameters.csv,c2
1,12.487222114666169,11.958747815733282,0.12306350981233628,0.01844144167207893,13.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,15.0,500.0,494.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s494l64L15T500N100000_c1_parameters.csv,c1
1,14.028012665519421,11.438917699864305,0.12825477154549983,0.018190485190402745,8.0,9005.7,8897692.41,0.00035087719298245617,1.0,51.0,2.0,64.0,10.0,1000.0,42.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s42l64L10T1000N10_c1_parameters.csv,c1
1,12.825253509903899,10.423976221708775,0.03259032987355636,0.03969053343280761,187.0,10000.0,0.0,0.00035087719298245617,0.0,632.0,2.0,64.0,30.0,10000.0,114.0,-12.555715227422297,10.0,1.0,1.0,two_depletion_nutrient_B_s114l64L30T10000N10_c2_parameters.csv,c2
1,13.0,10.0,0.11634786294102388,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,11.0,2.0,64.0,20.0,1000.0,306.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s306l64L20T1000N1000_c1_parameters.csv,c1
1,10.918329852883605,10.0,0.12414762124734864,0.01715718549522841,4.0,10000.0,0.0,0.00035087719298245617,2.0,32.0,2.0,64.0,15.0,500.0,131.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s131l64L15T500N100_c2_parameters.csv,c2
1,19.653989049005894,12.351067498107453,0.07091520617941484,0.06592168404309341,167.0,10000.0,0.0,0.00035087719298245617,0.0,845.0,2.0,64.0,10.0,10000.0,444.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s444l64L10T10000N10000_c2_parameters.csv,c2
1,15.862925821940975,9.039055584285194,0.11468365608654894,0.016754529717410194,6.0,10000.0,0.0,0.00035087719298245617,1.0,39.0,2.0,64.0,15.0,1000.0,417.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s417l64L15T1000N10000_c2_parameters.csv,c2
1,10.808811768476149,10.0,0.12318663153585489,0.017427323371777752,4.0,9006.5,8883380.25,0.00035087719298245617,3.0,34.0,2.0,64.0,10.0,1000.0,285.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s285l64L10T1000N1000_c2_parameters.csv,c2
1,131.40712371163033,23.04041732929794,0.2142498935874058,0.048105401083079466,405.0,95.2,1.7599999999999998,0.00035087719298245617,1.0,1082.0,2.0,64.0,10.0,10000.0,328.0,-0.05866666666670994,1000.0,1.0,1.0,two_depletion_nutrient_B_s328l64L10T10000N1000_c2_parameters.csv,c2
1,13.0,10.0,0.1204776313682673,0.02022649840832289,4.0,10000.0,0.0,0.00035087719298245617,1.0,21.0,2.0,64.0,30.0,1000.0,78.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s78l64L30T1000N10_c1_parameters.csv,c1
1,13.0,10.0,0.10194670000123637,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,33.0,2.0,64.0,15.0,1000.0,411.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s411l64L15T1000N10000_c2_parameters.csv,c2
1,14.100960232165358,10.0,0.14912739315438145,0.02198032796526426,5.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,10.0,500.0,244.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s244l64L10T500N1000_c1_parameters.csv,c1
1,11.052100913250563,10.0,0.12019925913668206,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,35.0,2.0,64.0,10.0,500.0,364.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s364l64L10T500N10000_c2_parameters.csv,c2
