"","X","R","T","m","s","mutations","survival_mean","survival_var","absorption","fixation","generations","organism_count","l","correlation_length","correlation_time","seed","dfit","N","k","b","files","seed2","mean_mass","var_mass","mean_volume","var_volume","mean_density","var_density","mean_centroid_x","var_centroid_x","mean_centroid_y","var_centroid_y","mean_nutrient","var_nutrient","snap_centroid_x","snap_var_x","snap_centroid_y","snap_var_y","snap_mass","snap_volume","final_nutrient","snap_density","qualitative"
"334",333,11.1368406280245,10.5503498393932,0.118152141574393,0.015,6,8627.5,7771121.45,8.93e-05,16,40,1,64,15,10000,334,0,1000,1,1,"naive_nutrient_B_s334l64L15T10000N1000_parameters.csv",334,1024.27932234855,203628.507120739,1143.6412,258159.627025263,0.89344256304603,0.005353120381067,31.4161949943351,349719.515468858,31.6156493418148,349370.678319952,0.118152141574393,1.93e-34,31.4982791079763,401836.145498313,31.785486940658,401526.515955465,1165.69517998129,1323,0.118152141574393,0.881099909282911,"mazechains"
"335",334,12.0747749773474,10,0.117345963763403,0.018055119793488,7,8627.9,7767164.89,8.93e-05,5,44,1,64,15,10000,335,0,1000,1,1,"naive_nutrient_B_s335l64L15T10000N1000_parameters.csv",335,747.256391868181,25535.063878733,810.489,33614.6193409341,0.924529269851351,0.002890797479557,31.0064510913921,249682.905813899,31.4260054702163,254586.440461854,0.117345963763403,7.7e-34,31.1604274136019,331608.791300908,31.2992709736715,335034.042741099,978.051428530176,1065,0.117345963763403,0.918358148854626,"rings"
"336",335,13.5485147217617,9.65787388803105,0.115859694598301,0.016766864972306,9,8627.4,7772871.84,8.93e-05,4,100,1,64,15,10000,336,0,1000,1,1,"naive_nutrient_B_s336l64L15T10000N1000_parameters.csv",336,822.237724550148,58932.2799153825,888.6732,66979.4909508551,0.925741887756746,0.002684445864116,31.1137311927191,278966.24730758,32.3796935302542,281457.864951533,0.115859694598301,7.7e-34,30.7579701321486,431864.677561883,32.1033860703958,423550.981125928,1246.0673035529,1328,0.115859694598301,0.93830369243441,"mazechains"
"337",336,13,7.96409510326698,0.120205372248102,0.015483103876629,6,8626.6,7781659.04,8.93e-05,3,50,1,64,15,10000,337,0,1000,1,1,"naive_nutrient_B_s337l64L15T10000N1000_parameters.csv",337,1334.78896347102,158979.678275132,1471.9358,213842.998978258,0.909183312781426,0.003732051092582,31.4079671872001,454069.775606058,31.3319573557186,457509.468595446,0.120205372248102,7.7e-34,31.079483158903,420971.357822468,31.4771956072488,425966.317264393,1233.61171673583,1322,0.120205372248102,0.933140481645861,"rings"
"338",337,13,7.10629076075302,0.10582547164746,0.015740114697868,7,8626,7789560.2,8.93e-05,7,55,1,64,15,10000,338,0,1000,1,1,"naive_nutrient_B_s338l64L15T10000N1000_parameters.csv",338,899.754438093671,87274.1144767431,977.0951,97825.3133873287,0.919758472504591,0.002361134596087,31.0194787414054,307956.819311798,32.3203094956308,305378.672066095,0.10582547164746,0,31.2696121486526,539295.058910946,32.6462573840307,528186.853288823,1578.40572927731,1657,0.10582547164746,0.952568333903024,"rings"
"339",338,13,10,0.112294986577909,0.017980309594862,3,8628,7765415.2,8.93e-05,4,22,1,64,15,10000,339,0,1000,1,1,"naive_nutrient_B_s339l64L15T10000N1000_parameters.csv",339,876.612035898866,129309.192943874,949.9021,142102.299345525,0.921669448905929,0.002868450311963,31.8672442284249,300348.790525136,31.5747398548055,299505.901302032,0.112294986577909,7.7e-34,31.4244541569137,736407.527011829,31.3016601301503,735971.478450228,2156.28444234065,2247,0.112294986577909,0.959628145233934,"rings"
"340",339,13,10,0.100817996934127,0.015,3,10000,0,8.93e-05,3,29,1,64,20,10000,340,0,1000,1,1,"naive_nutrient_B_s340l64L20T10000N1000_parameters.csv",340,711.24400592296,52195.3188844286,776.8742,62025.5879331533,0.917589311844035,0.003071637476008,31.6042187092347,243523.62953249,31.2260257868115,241928.54469658,0.100817996934127,7.7e-34,31.9121425962858,201017.598735559,31.0453403407775,199020.325031367,582.084665629497,611,0.100817996934127,0.952675393828964,"rings"
"341",340,15.1264118627107,7.798914243289,0.101149297881982,0.014523814807398,12,10000,0,8.93e-05,3,77,1,64,20,10000,341,0,1000,1,1,"naive_nutrient_B_s341l64L20T10000N1000_parameters.csv",341,588.088264757707,2011.27736728676,626.1874,3306.42292353235,0.940493205477576,0.002146801879516,32.1012648732569,205597.300590443,32.4879209434218,201842.358822018,0.101149297881982,1.93e-34,32.1302059366286,203972.156099793,32.6154897063728,197954.920603405,580.247590692816,617,0.101149297881982,0.940433696422716,"lines"
"342",341,13,10,0.110109642361128,0.014923075984488,3,10000,0,8.93e-05,4,38,1,64,20,10000,342,0,1000,1,1,"naive_nutrient_B_s342l64L20T10000N1000_parameters.csv",342,706.720687717061,15830.1958246544,764.5925,21169.3787816282,0.92648949337137,0.002935766122782,32.3263990703585,242802.117213653,31.7643401614338,248181.354311943,0.110109642361128,0,32.4001231793573,225187.225533761,31.8312455766753,230897.380677388,651.166007489389,687,0.110109642361128,0.947839894453259,"rings"
"343",342,14.6691326724121,9.9674019183713,0.110943178043707,0.018233433399081,11,10000,0,8.93e-05,3,91,1,64,20,10000,343,0,1000,1,1,"naive_nutrient_B_s343l64L20T10000N1000_parameters.csv",343,710.284453509613,26846.2903131325,754.2448,35943.968269787,0.94618926891859,0.002890252004396,31.2755271280418,242441.831775882,32.0986269978651,242287.662774623,0.110943178043707,0,31.3926523034871,464073.322212644,31.7301460359623,437247.321766383,1311.62084799612,1389,0.110943178043707,0.944291467239824,"rings"
"344",343,11.5429398475009,9.72925476003158,0.131340240123947,0.021611494145463,6,10000,0,8.93e-05,6,23,1,64,20,10000,344,0,1000,1,1,"naive_nutrient_B_s344l64L20T10000N1000_parameters.csv",344,767.697112056558,5177.18836947024,824.7664,9121.34796583658,0.932537285207815,0.002474029513788,31.7214784520256,256503.353835519,31.4855269527012,263518.167460462,0.131340240123947,7.7e-34,31.6433900731934,249016.006530301,31.2047910296455,256415.690538105,745.556446616248,790,0.131340240123947,0.943742337488921,"rings"
"345",344,13,9.4998987045992,0.117551350813559,0.015,7,10000,0,8.93e-05,3,46,1,64,20,10000,345,0,1000,1,1,"naive_nutrient_B_s345l64L20T10000N1000_parameters.csv",345,742.687754551473,13615.265294187,811.4799,17965.8511811081,0.916735793610839,0.002957240862785,31.0713940007941,254195.364931873,32.6548735972058,254140.912521815,0.117551350813559,0,31.0433929713433,239834.794431225,33.3082034930948,239114.910220065,700.562010002212,736,0.117551350813559,0.951850557068223,"ringchains"
"346",345,13.5972593792153,10.9399136151459,0.118661113672985,0.015948075886176,7,10000,0,8.93e-05,3,63,1,64,20,10000,346,0,1000,1,1,"naive_nutrient_B_s346l64L20T10000N1000_parameters.csv",346,724.970170148264,17814.0962139157,789.3244,25415.2994945895,0.921647869273079,0.003273973452094,33.4602301541563,246374.360065687,31.6573158153645,250888.629308534,0.118661113672985,0,34.1676604687423,231016.933040237,31.4542673219409,240446.346074056,677.526969104223,707,0.118661113672985,0.958312544701871,"rings"
"347",346,10.8890034820859,10.7288538645471,0.1149826120534,0.015,5,9013.2,8763968.16,8.93e-05,4,21,1,64,20,10000,347,0,1000,1,1,"naive_nutrient_B_s347l64L20T10000N1000_parameters.csv",347,729.350416700864,13567.1804695289,806.8258,16964.7031246725,0.903236641369992,0.004461530753094,31.5442472533733,253510.349738173,31.6789239959443,247239.607606147,0.1149826120534,1.73e-33,31.7727354618865,235969.403649903,32.2560247539436,227189.20328878,668.851176487585,723,0.1149826120534,0.925105361670242,"rings"
"348",347,14.8350111094711,10,0.115086018453656,0.015,3,9014.2,8746214.76,8.93e-05,3,26,1,64,20,10000,348,0,1000,1,1,"naive_nutrient_B_s348l64L20T10000N1000_parameters.csv",348,935.641281524091,108382.951818822,1030.3734,143080.454817922,0.911911085365089,0.004222012954061,31.5879858518532,320130.853666701,30.9626111321888,319751.211882408,0.115086018453656,0,31.7534835194306,423269.867870901,30.9555259355928,411172.593116523,1220.40235470207,1323,0.115086018453656,0.922450759411999,"rings"
"349",348,15.6185515461483,11.769409837018,0.104568791731321,0.015,5,10000,0,8.93e-05,6,50,1,64,20,10000,349,0,1000,1,1,"naive_nutrient_B_s349l64L20T10000N1000_parameters.csv",349,612.116944150955,6099.58031827841,652.8945,11297.4597157216,0.941941062387537,0.003383601113829,31.9370712915508,206780.007312089,32.0463747327679,206912.955278324,0.104568791731321,1.93e-34,31.9221359826236,222571.841787867,32.1811603488235,224769.199834944,662.502300333465,727,0.104568791731321,0.911282393856211,"rings"
"350",349,13,8.80715888119215,0.107858259474813,0.016545196094084,7,10000,0,8.93e-05,3,29,1,64,30,10000,350,0,1000,1,1,"naive_nutrient_B_s350l64L30T10000N1000_parameters.csv",350,621.869357780493,870.265605402012,661.6556,1888.09719835984,0.940987322834992,0.002211942291081,31.9942558960398,215462.134385013,31.9376241839797,210388.587434095,0.107858259474813,0,31.9620448063492,215200.982693882,31.7965006405545,209732.865320394,622.432853084549,658,0.107858259474813,0.945946585234876,"rings"
"351",350,13,10,0.118926309464596,0.018492027661632,4,10000,0,8.93e-05,3,21,1,64,30,10000,351,0,1000,1,1,"naive_nutrient_B_s351l64L30T10000N1000_parameters.csv",351,662.922830592734,1227.34434997614,697.0975,2722.75086883688,0.952082583584633,0.002807641625785,30.6101976749906,229541.258635588,32.1517932155948,228803.368995828,0.118926309464596,1.73e-33,30.6584210024853,229748.461038361,32.3117343628095,229143.074048724,664.649476573199,696,0.118926309464596,0.954956144501723,"rings"
"352",351,17.7179290245063,13.0461590032108,0.106591605634625,0.015011328487999,12,10000,0,8.93e-05,4,66,1,64,30,10000,352,0,1000,1,1,"naive_nutrient_B_s352l64L30T10000N1000_parameters.csv",352,598.894245866324,841.746786200455,627.8288,2657.40243080308,0.95633505532629,0.003140271922868,34.2514458472679,206890.970257257,31.0369752233241,205329.808567592,0.106591605634625,7.7e-34,34.4955393321989,208122.736352833,31.1898643320516,205636.634209152,600.34550652722,641,0.106591605634625,0.936576453240593,"rings"
"353",352,15.6293511922983,9.85743655043705,0.125453793065517,0.019529531343744,5,10000,0,8.93e-05,3,34,1,64,30,10000,353,0,1000,1,1,"naive_nutrient_B_s353l64L30T10000N1000_parameters.csv",353,726.57193783639,2005.82811472184,763.6466,3507.44845328533,0.952697079689237,0.002512066381472,31.3335035417701,243990.792473278,31.0182555495483,253259.344851719,0.125453793065517,0,31.2635326139494,238745.256465337,31.2494664166501,248630.934435779,714.039408037906,753,0.125453793065517,0.948259506026435,"rings"
"354",353,11.8732736499516,10,0.105776802994125,0.016415126055198,5,10000,0,8.93e-05,3,14,1,64,30,10000,354,0,1000,1,1,"naive_nutrient_B_s354l64L30T10000N1000_parameters.csv",354,606.551130585951,1054.50064926957,650.7808,2282.75782714271,0.933262832120935,0.002553199070525,31.7138222892849,207670.204000774,31.8041437988979,208825.976913941,0.105776802994125,0,31.6562036579845,207991.376310374,31.916061789493,209095.137964256,606.793925279719,645,0.105776802994125,0.940765775627471,"rings"
"355",354,13,8.28878740241707,0.117719057300332,0.015269949333867,5,10000,0,8.93e-05,3,24,1,64,30,10000,355,0,1000,1,1,"naive_nutrient_B_s355l64L30T10000N1000_parameters.csv",355,648.956626234207,1331.18119427396,698.7097,1951.5213780478,0.92917631424199,0.002202955243406,31.588231076415,221012.035252081,31.2727668141876,219104.46274106,0.117719057300332,7.7e-34,31.7626801934174,221461.979556892,31.4705777063849,219477.089290685,649.678294752098,704,0.117719057300332,0.922838486863775,"rings"
"356",355,14.9753224222337,6.98014836720842,0.12380250510278,0.017385941170302,6,10000,0,8.93e-05,3,55,1,64,30,10000,356,0,1000,1,1,"naive_nutrient_B_s356l64L30T10000N1000_parameters.csv",356,718.2971484327,932.872980379182,749.1576,1657.16367860786,0.959383671827693,0.00180486870504,32.350605502869,243143.048953828,31.246154843856,249164.75731811,0.12380250510278,1.93e-34,32.3743768489757,243768.637258558,31.3075082315479,250176.784464801,720.818271295087,749,0.12380250510278,0.96237419398543,"rings"
"357",356,11.7627558715063,9.45882776068507,0.116083519171042,0.015,9,10000,0,8.93e-05,3,76,1,64,30,10000,357,0,1000,1,1,"naive_nutrient_B_s357l64L30T10000N1000_parameters.csv",357,646.794331739596,2245.89335190185,697.0218,2782.17634239424,0.927555712632306,0.003396785156964,32.6005799915388,214442.209159215,30.9441574623376,222777.36953023,0.116083519171042,3.08e-33,32.499670758579,216162.249846875,30.9192828636211,222652.576438954,650.428389541127,696,0.116083519171042,0.934523548191274,"ringchains"
"358",357,13.3240645871802,10,0.118419969881752,0.015435737997366,6,10000,0,8.93e-05,4,30,1,64,30,10000,358,0,1000,1,1,"naive_nutrient_B_s358l64L30T10000N1000_parameters.csv",358,688.977504878666,1334.07140642705,731.639,1865.18499749975,0.942167496808575,0.002496417737272,30.6516675759623,225497.300091099,30.6090176947748,238151.956274415,0.118419969881752,7.7e-34,30.6992726894742,226656.962751398,30.730931921003,239880.19203446,692.062474475771,726,0.118419969881752,0.953254097074065,"rings"
"359",358,10.6818625296108,10,0.107907666805958,0.015,4,10000,0,8.93e-05,3,23,1,64,30,10000,359,0,1000,1,1,"naive_nutrient_B_s359l64L30T10000N1000_parameters.csv",359,603.249289828824,1365.8672770288,659.5502,2027.42622258226,0.915108150974462,0.002806053417868,30.395524779982,205318.909719737,30.6625563463891,204417.693407099,0.107907666805958,1.93e-34,30.3186624603161,207232.602263892,30.5681284171481,207248.330852263,606.879984026866,657,0.107907666805958,0.92371382652491,"rings"
"360",359,13.7326686031701,6.05915079197414,0.08204356058646,0.014918740700365,29,7461.4,7867991.44,8.93e-05,0,249,1,64,10,100,360,10,10000,1,1,"naive_nutrient_B_s360l64L10T100N10000_parameters.csv",360,1167.72449060711,125004.604729131,1330.41780914891,152038.533801716,0.876864142681301,0.005057948833445,29.8233759470932,390391.843154627,31.4901896595387,396120.965794478,0.08204356058646,1.93e-34,29.221197009746,293641.376124947,31.7633659875823,304207.731967046,888.113348926527,1057,0.08204356058646,0.840220765304189,"nan"
"361",360,11.8140592965776,11.0645090158799,0.071306912448936,0.030703376156453,18,9626.4,1256192.64,8.93e-05,2,185,1,64,10,100,361,10,10000,1,1,"naive_nutrient_B_s361l64L10T100N10000_parameters.csv",361,1123.24372234604,72204.1036849803,1281.6388,169747.001434703,0.892654239830605,0.005908613721451,32.0738863298566,383820.910732268,31.6644717733076,382849.175365116,0.071306912448936,1.93e-34,32.0331009575988,324830.831847881,31.704360721062,325424.085592326,951.653485491,1073,0.071306912448936,0.8869091197493,"nan"
"362",361,12.4209680129447,18.6525134343791,0.104758050069603,0.021122538545401,13,9626.7,1254176.01,8.93e-05,1,146,1,64,10,100,362,10,10000,1,1,"naive_nutrient_B_s362l64L10T100N10000_parameters.csv",362,1082.53719113884,62549.9512688227,1332.3603,126610.600944004,0.821372444520102,0.006633400351347,32.006753121843,366243.193533261,31.9164553613825,370037.342076467,0.104758050069603,1.73e-33,31.7158676584209,483853.806681454,32.1448988161987,476145.068779806,1405.34538019359,1983,0.104758050069603,0.708696611292782,"nan"
"363",362,14.3616052967357,13.8126966995004,0.12328380252672,0.021170584782982,16,9627.1,1251489.69,8.93e-05,14,183,1,64,10,100,363,10,10000,1,1,"naive_nutrient_B_s363l64L10T100N10000_parameters.csv",363,1075.4671219677,98343.6361947611,1283.5302,141071.441232083,0.8398541057331,0.006447533377542,31.3937062755897,365806.311306749,31.3421073123317,367642.783390766,0.12328380252672,0,31.4478746792857,487711.347675368,31.5701375094257,489721.665768479,1427.73169124857,1517,0.12328380252672,0.941154707480932,"nan"
"364",363,9.9716501140111,8.54605953893778,0.132628237599329,0.024709493977428,16,9504.4,1297984.64,8.93e-05,6,146,1,64,10,100,364,10,10000,1,1,"naive_nutrient_B_s364l64L10T100N10000_parameters.csv",364,1082.37871045898,50802.0857961346,1234.91825037707,73433.4129663673,0.877837005337063,0.003156515042268,30.4442239904721,370115.852817536,31.2055485178992,369368.200253651,0.132628237599329,7.7e-34,30.5293380357847,485751.360455158,31.5108435406636,485706.250146766,1413.13419268062,1780,0.132628237599329,0.793895613865518,"nan"
"365",364,13.6430880328306,8.5725302743387,0.071000175006937,0.022501733044551,23,8950.8,4855685.76,8.93e-05,7,174,1,64,10,100,365,10,10000,1,1,"naive_nutrient_B_s365l64L10T100N10000_parameters.csv",365,859.167914247998,160516.216971632,2329.65895249695,2066220.16955131,0.590624638659632,0.138429030162362,31.6431191162632,292956.826595839,31.6521977020398,291613.126840636,0.071000175006937,1.93e-34,31.5,262345.274130434,31.5,262345.274130434,768.777360089183,4096,0.071000175006937,0.187689785178023,"nan"
"366",365,13.3746866962742,12.8626111668827,0.09235899516485,0.017734107000474,18,8950.8,4856287.56,8.93e-05,20,217,1,64,10,100,366,10,10000,1,1,"naive_nutrient_B_s366l64L10T100N10000_parameters.csv",366,969.80105825155,484097.974789966,1551.59459459459,937239.4819616,0.619927884032805,0.042596036077435,29.2883380279894,325088.772472377,30.6885463560339,329124.158601185,0.09235899516485,7.74e-34,0,0,0,0,0,0,0.09235899516485,NA,"nan"
"367",366,12.0220552725523,10.2568432667731,0.123660377688029,0.022392587643394,17,9503.7,1298505.21,8.93e-05,13,150,1,64,10,100,367,10,10000,1,1,"naive_nutrient_B_s367l64L10T100N10000_parameters.csv",367,1071.60477518251,76911.1665717875,1243.712,100623.282784278,0.862170584196002,0.003951584981189,31.3468383796516,363153.263330713,30.6994790402343,364884.254402822,0.123660377688029,0,31.474664155884,419996.300304071,30.9561210037767,421680.416128994,1220.75409422385,1769,0.123660377688029,0.690081455185897,"nan"
"368",367,13.3539410320343,8.25202403871555,0.115499764482704,0.019418417578929,12,9205.1,2538745.29,8.93e-05,24,165,1,64,10,100,368,10,10000,1,1,"naive_nutrient_B_s368l64L10T100N10000_parameters.csv",368,1171.27844530574,110275.877816855,1328.6641,126761.895660756,0.878603043421747,0.004283225013932,31.4172522883743,399016.56428225,31.3742420915824,400031.341145488,0.115499764482704,1.73e-33,31.2939838190789,333331.584750765,31.5736729862055,331858.037716168,977.4327105632,1112,0.115499764482704,0.878986250506475,"nan"
